ccfs	true_ccfs
8.8282291455157e-06	1.10422587241373e-05
8.8282291455157e-06	1.10422587241373e-05
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	1.10422587241373e-05
8.8282291455157e-06	1.10422587241373e-05
2.64846874365471e-05	2.20845174482745e-05
2.64846874365471e-05	2.20845174482745e-05
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
0.00157142478790179	0.0016553349669184
0.00157142478790179	0.0016553349669184
0.000291331561802018	0.000308179402573649
0.000291331561802018	0.000308179402573649
1.76564582910314e-05	9.03457531974868e-06
1.76564582910314e-05	9.03457531974868e-06
1.76564582910314e-05	3.01152510658289e-06
1.76564582910314e-05	3.01152510658289e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
4.41411457275785e-05	2.10806757460802e-05
4.41411457275785e-05	2.10806757460802e-05
4.41411457275785e-05	2.10806757460802e-05
4.41411457275785e-05	2.10806757460802e-05
4.41411457275785e-05	2.10806757460802e-05
0.000158908124619283	0.000105403378730401
0.000158908124619283	0.000105403378730401
0.000158908124619283	0.000105403378730401
0.000158908124619283	0.000105403378730401
0.000158908124619283	0.000105403378730401
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
7.06258331641256e-05	6.12343438338522e-05
7.06258331641256e-05	6.12343438338522e-05
7.06258331641256e-05	6.12343438338522e-05
7.06258331641256e-05	6.12343438338522e-05
7.06258331641256e-05	6.12343438338522e-05
0.000291331561802018	0.000279067993210015
0.000291331561802018	0.000279067993210015
0.000291331561802018	0.000279067993210015
0.000291331561802018	0.000279067993210015
0.000291331561802018	0.000279067993210015
0.000282503332656502	0.000201772182141054
0.000282503332656502	0.000201772182141054
0.000282503332656502	0.000201772182141054
0.000282503332656502	0.000201772182141054
0.000282503332656502	0.000201772182141054
0.000256018645219955	0.000171656931075225
0.000256018645219955	0.000171656931075225
0.000256018645219955	0.000171656931075225
0.000256018645219955	0.000171656931075225
0.000256018645219955	0.000171656931075225
0.000256018645219955	0.000171656931075225
0.000264846874365471	0.000257987317463934
0.000264846874365471	0.000257987317463934
0.000264846874365471	0.000257987317463934
0.000264846874365471	0.000257987317463934
0.000264846874365471	0.000257987317463934
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
0.068595340460657	0.0716311323434785
0.068595340460657	0.0716311323434785
0.068595340460657	0.0716311323434785
0.068595340460657	0.0716311323434785
0.068595340460657	0.0716311323434785
1.76564582910314e-05	1.60614672351088e-05
1.76564582910314e-05	1.60614672351088e-05
0.00727446081590494	0.00700781892301839
0.00727446081590494	0.00700781892301839
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
3.53129165820628e-05	1.50576255329145e-05
3.53129165820628e-05	1.50576255329145e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
0.000812197081387444	0.000740835176219392
0.000812197081387444	0.000740835176219392
0.000361957394966144	0.000283083360018792
0.000361957394966144	0.000283083360018792
0.000158908124619283	0.000133510946391842
0.000158908124619283	0.000133510946391842
0.00104173103917085	0.000925542049423142
0.00104173103917085	0.000925542049423142
0.0572863789252514	0.0608508763036139
0.0572863789252514	0.0608508763036139
0.0103996539334175	0.0119858699241999
0.0103996539334175	0.0119858699241999
1.76564582910314e-05	9.03457531974868e-06
1.76564582910314e-05	9.03457531974868e-06
1.76564582910314e-05	6.32420272382407e-05
1.76564582910314e-05	6.32420272382407e-05
2.64846874365471e-05	4.51728765987434e-05
2.64846874365471e-05	4.51728765987434e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	3.11190927680232e-05
1.76564582910314e-05	3.11190927680232e-05
0.000273675103510987	0.000229879749802494
0.000273675103510987	0.000229879749802494
3.53129165820628e-05	2.30883591504688e-05
3.53129165820628e-05	2.30883591504688e-05
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
1.76564582910314e-05	1.0038417021943e-05
1.76564582910314e-05	1.0038417021943e-05
8.8282291455157e-06	8.03073361755438e-06
8.8282291455157e-06	8.03073361755438e-06
1.76564582910314e-05	6.02305021316579e-06
1.76564582910314e-05	6.02305021316579e-06
1.76564582910314e-05	3.01152510658289e-06
1.76564582910314e-05	3.01152510658289e-06
2.64846874365471e-05	1.10422587241373e-05
2.64846874365471e-05	1.10422587241373e-05
0.000388442082402691	0.000407559731090885
0.000388442082402691	0.000407559731090885
8.8282291455157e-05	7.4284285962378e-05
8.8282291455157e-05	7.4284285962378e-05
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
4.41411457275785e-05	3.81459846833833e-05
4.41411457275785e-05	3.81459846833833e-05
0.000282503332656502	0.000347329228959227
0.000282503332656502	0.000347329228959227
1.76564582910314e-05	3.31267761724118e-05
1.76564582910314e-05	3.31267761724118e-05
2.64846874365471e-05	2.20845174482745e-05
2.64846874365471e-05	2.20845174482745e-05
3.53129165820628e-05	5.52112936206864e-05
3.53129165820628e-05	5.52112936206864e-05
1.76564582910314e-05	2.40922008526631e-05
1.76564582910314e-05	2.40922008526631e-05
7.06258331641256e-05	4.81844017053263e-05
7.06258331641256e-05	4.81844017053263e-05
0.000194221041201345	0.000127487896178676
0.000194221041201345	0.000127487896178676
1.76564582910314e-05	6.02305021316579e-06
1.76564582910314e-05	6.02305021316579e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
0.00300159790947534	0.00310187085978038
0.00300159790947534	0.00310187085978038
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
5.29693748730942e-05	6.92650774514065e-05
5.29693748730942e-05	6.92650774514065e-05
9.71105206006727e-05	0.000159610830648893
9.71105206006727e-05	0.000159610830648893
5.29693748730942e-05	8.83380697930982e-05
5.29693748730942e-05	8.83380697930982e-05
8.8282291455157e-06	2.10806757460802e-05
8.8282291455157e-06	2.10806757460802e-05
1.76564582910314e-05	1.30499421285259e-05
1.76564582910314e-05	1.30499421285259e-05
5.29693748730942e-05	3.11190927680232e-05
5.29693748730942e-05	3.11190927680232e-05
1.76564582910314e-05	2.0076834043886e-05
1.76564582910314e-05	2.0076834043886e-05
0.000370785624111659	0.000342310020448255
0.000370785624111659	0.000342310020448255
8.8282291455157e-06	8.03073361755438e-06
8.8282291455157e-06	8.03073361755438e-06
2.64846874365471e-05	2.7103725959246e-05
2.64846874365471e-05	2.7103725959246e-05
8.8282291455157e-06	7.02689191536008e-06
8.8282291455157e-06	7.02689191536008e-06
3.53129165820628e-05	2.10806757460802e-05
3.53129165820628e-05	2.10806757460802e-05
4.41411457275785e-05	1.0038417021943e-05
4.41411457275785e-05	1.0038417021943e-05
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
0.00117415447635359	0.00169749631841056
0.00117415447635359	0.00169749631841056
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	7.02689191536008e-06
8.8282291455157e-06	7.02689191536008e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
0.000167736353764798	0.000168645405968642
0.000167736353764798	0.000168645405968642
7.94540623096413e-05	9.13495948996811e-05
7.94540623096413e-05	9.13495948996811e-05
0.000158908124619283	0.000134514788094036
0.000158908124619283	0.000134514788094036
7.06258331641256e-05	2.50960425548574e-05
7.06258331641256e-05	2.50960425548574e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
1.76564582910314e-05	4.01536680877719e-06
1.76564582910314e-05	4.01536680877719e-06
8.8282291455157e-06	9.03457531974868e-06
8.8282291455157e-06	9.03457531974868e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
0.000158908124619283	0.000195749131927888
0.000158908124619283	0.000195749131927888
8.8282291455157e-06	1.60614672351088e-05
8.8282291455157e-06	1.60614672351088e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
0.0107086419535105	0.0121454807548488
0.0107086419535105	0.0121454807548488
0.00490849540490673	0.00488971293138842
0.00490849540490673	0.00488971293138842
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
0.00707141154555808	0.00722565257239455
0.00707141154555808	0.00722565257239455
8.8282291455157e-05	7.52881276645723e-05
8.8282291455157e-05	7.52881276645723e-05
0.000768055935659866	0.000851257763460764
0.000768055935659866	0.000851257763460764
0.00218940082808789	0.00252466188101866
0.00218940082808789	0.00252466188101866
0.00218940082808789	0.00252466188101866
0.00218940082808789	0.00252466188101866
0.00218940082808789	0.00252466188101866
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
0.00176564582910314	0.00207192927332903
0.00176564582910314	0.00207192927332903
5.29693748730942e-05	6.32420272382407e-05
5.29693748730942e-05	6.32420272382407e-05
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	1.0038417021943e-05
8.8282291455157e-06	1.0038417021943e-05
0.0415015052130693	0.0404437783397061
0.0415015052130693	0.0404437783397061
0.0415015052130693	0.0404437783397061
0.0415015052130693	0.0404437783397061
0.0415015052130693	0.0404437783397061
0.0326026502343895	0.0321078768446846
0.0326026502343895	0.0321078768446846
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
0.000132423437182736	0.000203779865545442
0.000132423437182736	0.000203779865545442
0.00139486020499148	0.00116947558305636
0.00139486020499148	0.00116947558305636
3.53129165820628e-05	2.50960425548574e-05
3.53129165820628e-05	2.50960425548574e-05
1.76564582910314e-05	3.01152510658289e-06
1.76564582910314e-05	3.01152510658289e-06
3.53129165820628e-05	2.7103725959246e-05
3.53129165820628e-05	2.7103725959246e-05
8.8282291455157e-06	1.80691506394974e-05
8.8282291455157e-06	1.80691506394974e-05
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.10422587241373e-05
8.8282291455157e-06	1.10422587241373e-05
0.00762758998172557	0.00800664141670172
0.00762758998172557	0.00800664141670172
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	1.10422587241373e-05
8.8282291455157e-06	1.10422587241373e-05
0.000353129165820628	0.000298140985551706
0.000353129165820628	0.000298140985551706
0.00137720374670045	0.00137024392349522
0.00137720374670045	0.00137024392349522
0.00012359520803722	8.83380697930982e-05
0.00012359520803722	8.83380697930982e-05
4.41411457275785e-05	5.11959268119092e-05
4.41411457275785e-05	5.11959268119092e-05
2.64846874365471e-05	1.80691506394974e-05
2.64846874365471e-05	1.80691506394974e-05
2.64846874365471e-05	3.01152510658289e-05
2.64846874365471e-05	3.01152510658289e-05
1.76564582910314e-05	3.01152510658289e-06
1.76564582910314e-05	3.01152510658289e-06
2.64846874365471e-05	1.30499421285259e-05
2.64846874365471e-05	1.30499421285259e-05
0.000211877499492377	0.0002288759081003
0.000211877499492377	0.0002288759081003
7.94540623096413e-05	0.000222852857887134
7.94540623096413e-05	0.000222852857887134
8.8282291455157e-06	3.11190927680232e-05
8.8282291455157e-06	3.11190927680232e-05
4.41411457275785e-05	6.22381855360465e-05
4.41411457275785e-05	6.22381855360465e-05
8.8282291455157e-06	9.03457531974868e-06
8.8282291455157e-06	9.03457531974868e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	8.03073361755438e-06
8.8282291455157e-06	8.03073361755438e-06
0.000132423437182736	0.00015659930554231
0.000132423437182736	0.00015659930554231
3.53129165820628e-05	3.41306178746061e-05
3.53129165820628e-05	3.41306178746061e-05
0.000105938749746188	0.000195749131927888
0.000105938749746188	0.000195749131927888
0.00481138488430606	0.00450122619263923
0.00481138488430606	0.00450122619263923
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
0.0011829827054991	0.00122468687667704
0.0011829827054991	0.00122468687667704
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
9.71105206006727e-05	4.31651931943548e-05
9.71105206006727e-05	4.31651931943548e-05
4.41411457275785e-05	4.01536680877719e-05
4.41411457275785e-05	4.01536680877719e-05
0.000114766978891704	9.83764868150412e-05
0.000114766978891704	9.83764868150412e-05
5.29693748730942e-05	9.63688034106526e-05
5.29693748730942e-05	9.63688034106526e-05
7.06258331641256e-05	6.92650774514065e-05
7.06258331641256e-05	6.92650774514065e-05
1.76564582910314e-05	1.20461004263316e-05
1.76564582910314e-05	1.20461004263316e-05
7.94540623096413e-05	3.11190927680232e-05
7.94540623096413e-05	3.11190927680232e-05
4.41411457275785e-05	3.21229344702175e-05
4.41411457275785e-05	3.21229344702175e-05
2.64846874365471e-05	6.02305021316579e-06
2.64846874365471e-05	6.02305021316579e-06
1.76564582910314e-05	5.01920851097149e-06
1.76564582910314e-05	5.01920851097149e-06
6.17976040186099e-05	5.32036102162978e-05
6.17976040186099e-05	5.32036102162978e-05
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
3.53129165820628e-05	2.0076834043886e-05
3.53129165820628e-05	2.0076834043886e-05
2.64846874365471e-05	4.91882434075206e-05
2.64846874365471e-05	4.91882434075206e-05
1.76564582910314e-05	4.01536680877719e-06
1.76564582910314e-05	4.01536680877719e-06
2.64846874365471e-05	4.41690348965491e-05
2.64846874365471e-05	4.41690348965491e-05
2.64846874365471e-05	4.41690348965491e-05
2.64846874365471e-05	4.41690348965491e-05
2.64846874365471e-05	4.41690348965491e-05
0.0183803730809637	0.0182709228216384
0.0183803730809637	0.0182709228216384
0.0183803730809637	0.0182709228216384
0.0183803730809637	0.0182709228216384
0.0183803730809637	0.0182709228216384
0.000476724373857848	0.00037142142981189
0.000476724373857848	0.00037142142981189
2.64846874365471e-05	1.40537838307202e-05
2.64846874365471e-05	1.40537838307202e-05
0.00728328904505045	0.00674079703023471
0.00728328904505045	0.00674079703023471
0.00724797612846839	0.0066896011034228
0.00724797612846839	0.0066896011034228
2.64846874365471e-05	1.70653089373031e-05
2.64846874365471e-05	1.70653089373031e-05
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
4.41411457275785e-05	4.11575097899662e-05
4.41411457275785e-05	4.11575097899662e-05
8.8282291455157e-05	7.32804442601837e-05
8.8282291455157e-05	7.32804442601837e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
1.76564582910314e-05	1.0038417021943e-05
1.76564582910314e-05	1.0038417021943e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
0.00693898810837534	0.00761112778603716
0.00693898810837534	0.00761112778603716
8.8282291455157e-06	2.10806757460802e-05
8.8282291455157e-06	2.10806757460802e-05
1.76564582910314e-05	1.10422587241373e-05
1.76564582910314e-05	1.10422587241373e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
0.000653288956768162	0.000949634250275805
0.000653288956768162	0.000949634250275805
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	1.40537838307202e-05
8.8282291455157e-06	1.40537838307202e-05
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
1.76564582910314e-05	8.03073361755438e-06
1.76564582910314e-05	8.03073361755438e-06
1.76564582910314e-05	8.03073361755438e-06
0.000450239686421301	0.000638443322595573
0.000450239686421301	0.000638443322595573
0.000450239686421301	0.000638443322595573
0.000450239686421301	0.000638443322595573
0.000450239686421301	0.000638443322595573
2.64846874365471e-05	1.20461004263316e-05
2.64846874365471e-05	1.20461004263316e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	1.40537838307202e-05
1.76564582910314e-05	1.40537838307202e-05
0.000105938749746188	0.000132507104689647
0.000105938749746188	0.000132507104689647
0.000105938749746188	0.000132507104689647
0.000105938749746188	0.000132507104689647
0.000105938749746188	0.000132507104689647
4.41411457275785e-05	2.91114093636346e-05
4.41411457275785e-05	2.91114093636346e-05
0.00063563249847713	0.00056516287833539
0.00063563249847713	0.00056516287833539
0.00063563249847713	0.00056516287833539
0.00063563249847713	0.00056516287833539
0.00063563249847713	0.00056516287833539
0.000194221041201345	0.000172660772777419
0.000194221041201345	0.000172660772777419
0.00030898802009305	0.000302156352360484
0.00030898802009305	0.000302156352360484
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
7.94540623096413e-05	7.22766025579894e-05
7.94540623096413e-05	7.22766025579894e-05
7.94540623096413e-05	7.22766025579894e-05
7.94540623096413e-05	7.22766025579894e-05
7.94540623096413e-05	7.22766025579894e-05
2.64846874365471e-05	1.40537838307202e-05
2.64846874365471e-05	1.40537838307202e-05
2.64846874365471e-05	1.40537838307202e-05
2.64846874365471e-05	1.40537838307202e-05
2.64846874365471e-05	1.40537838307202e-05
0.0273410256636621	0.0267724581975219
0.0273410256636621	0.0267724581975219
0.0273410256636621	0.0267724581975219
0.0273410256636621	0.0267724581975219
0.0273410256636621	0.0267724581975219
1.76564582910314e-05	2.60998842570517e-05
1.76564582910314e-05	2.60998842570517e-05
0.00867814925004193	0.00903457531974868
0.00867814925004193	0.00903457531974868
0.000203049270346861	0.000167641564266448
0.000203049270346861	0.000167641564266448
0.000158908124619283	0.000136522471498424
0.000158908124619283	0.000136522471498424
1.76564582910314e-05	2.10806757460802e-05
1.76564582910314e-05	2.10806757460802e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
0.00673593883802848	0.00601200795444165
0.00673593883802848	0.00601200795444165
8.8282291455157e-06	1.0038417021943e-06
8.8282291455157e-06	1.0038417021943e-06
0.0109646605987305	0.0106808757113473
0.0109646605987305	0.0106808757113473
8.8282291455157e-06	1.0038417021943e-05
8.8282291455157e-06	1.0038417021943e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
2.64846874365471e-05	6.02305021316579e-06
2.64846874365471e-05	6.02305021316579e-06
1.76564582910314e-05	2.0076834043886e-05
1.76564582910314e-05	2.0076834043886e-05
5.29693748730942e-05	2.81075676614403e-05
5.29693748730942e-05	2.81075676614403e-05
5.29693748730942e-05	2.81075676614403e-05
5.29693748730942e-05	2.81075676614403e-05
5.29693748730942e-05	2.81075676614403e-05
0.0505416118580774	0.0538269959133604
0.0505416118580774	0.0538269959133604
0.0505416118580774	0.0538269959133604
0.0505416118580774	0.0538269959133604
0.0505416118580774	0.0538269959133604
3.53129165820628e-05	1.60614672351088e-05
3.53129165820628e-05	1.60614672351088e-05
1.76564582910314e-05	1.0038417021943e-05
1.76564582910314e-05	1.0038417021943e-05
0.0437527036451758	0.0469968569716304
0.0437527036451758	0.0469968569716304
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
0.0391178833437801	0.0419214333253361
0.0391178833437801	0.0419214333253361
0.000538521977876458	0.000738827492815003
0.000538521977876458	0.000738827492815003
0.00807782966814687	0.00905766367889915
0.00807782966814687	0.00905766367889915
3.53129165820628e-05	5.82228187272693e-05
3.53129165820628e-05	5.82228187272693e-05
0.000114766978891704	0.000165633880862059
0.000114766978891704	0.000165633880862059
0.000220705728637893	0.000359375329385559
0.000220705728637893	0.000359375329385559
5.29693748730942e-05	4.61767183009377e-05
5.29693748730942e-05	4.61767183009377e-05
0.00154494010046525	0.00149070492775853
0.00154494010046525	0.00149070492775853
6.17976040186099e-05	6.62535523448236e-05
6.17976040186099e-05	6.62535523448236e-05
5.29693748730942e-05	4.51728765987434e-05
5.29693748730942e-05	4.51728765987434e-05
0.00301042613862085	0.00278465688188698
0.00301042613862085	0.00278465688188698
0.000988761664297758	0.00070068150813162
0.000988761664297758	0.00070068150813162
9.71105206006727e-05	4.81844017053263e-05
9.71105206006727e-05	4.81844017053263e-05
0.000105938749746188	0.000127487896178676
0.000105938749746188	0.000127487896178676
5.29693748730942e-05	5.92266604294636e-05
5.29693748730942e-05	5.92266604294636e-05
2.64846874365471e-05	4.11575097899662e-05
2.64846874365471e-05	4.11575097899662e-05
0.000203049270346861	0.000286094885125375
0.000203049270346861	0.000286094885125375
0.000335472707529597	0.000319221661297787
0.000335472707529597	0.000319221661297787
0.000370785624111659	0.000376440638322862
0.000370785624111659	0.000376440638322862
2.64846874365471e-05	2.40922008526631e-05
2.64846874365471e-05	2.40922008526631e-05
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
8.8282291455157e-06	5.01920851097149e-06
1.76564582910314e-05	5.01920851097149e-06
1.76564582910314e-05	5.01920851097149e-06
0.000114766978891704	0.000126484054476481
0.000114766978891704	0.000126484054476481
8.8282291455157e-06	6.02305021316579e-06
8.8282291455157e-06	6.02305021316579e-06
7.06258331641256e-05	4.81844017053263e-05
7.06258331641256e-05	4.81844017053263e-05
1.76564582910314e-05	8.03073361755438e-06
1.76564582910314e-05	8.03073361755438e-06
2.64846874365471e-05	1.50576255329145e-05
2.64846874365471e-05	1.50576255329145e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	2.0076834043886e-06
8.8282291455157e-06	2.0076834043886e-06
0.00167736353764798	0.00153487396265508
0.00167736353764798	0.00153487396265508
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	3.11190927680232e-05
8.8282291455157e-06	3.11190927680232e-05
8.8282291455157e-06	2.0076834043886e-05
8.8282291455157e-06	2.0076834043886e-05
2.64846874365471e-05	1.60614672351088e-05
2.64846874365471e-05	1.60614672351088e-05
2.64846874365471e-05	2.0076834043886e-05
2.64846874365471e-05	2.0076834043886e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
1.76564582910314e-05	2.0076834043886e-06
1.76564582910314e-05	2.0076834043886e-06
2.64846874365471e-05	1.80691506394974e-05
2.64846874365471e-05	1.80691506394974e-05
8.8282291455157e-06	4.01536680877719e-06
8.8282291455157e-06	4.01536680877719e-06
5.29693748730942e-05	2.60998842570517e-05
5.29693748730942e-05	2.60998842570517e-05
7.94540623096413e-05	9.23534366018754e-05
7.94540623096413e-05	9.23534366018754e-05
8.8282291455157e-06	1.40537838307202e-05
8.8282291455157e-06	1.40537838307202e-05
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
9.71105206006727e-05	0.000131503262987453
9.71105206006727e-05	0.000131503262987453
8.8282291455157e-06	3.01152510658289e-06
8.8282291455157e-06	3.01152510658289e-06
1.76564582910314e-05	7.02689191536008e-06
1.76564582910314e-05	7.02689191536008e-06
2.64846874365471e-05	1.0038417021943e-05
