	num_unique_subclones	mean_apparent_ccf	mean_true_ccfs	mean_diff	ccf_diff_higher_true	ccf_diff_lower_true	ks_pval	ks_stat	sp_pval	sp_rho	mean_fit	max_fit	prop_total_subclones	num_clones_over_0.01	mean_fit_over_0.01	max_fit_over_0.01	prop_total_subclones_over_0.01	prop_over0.01_subclones_over_0.01	ITH	ITH_over_0.01	n_clonal	n_subclonal	n_subclonal_over_0.01
548	11	0.392059278920593	0.255800737300437	0.172241764343845	0.296861587470431	-0.188527964755778	3.02737938051578e-06	0.622448979591837	8.64104307294499e-07	0.739878502469987	17.1495411726017	24.7484228415943	0.00536062378167641	8	14.9082553634007	20.5403145318453	0.00389863547758285	0.242424242424242	2	0.909090909090909	11	22	10
537	10	0.391767803249213	0.269939852920575	0.121827950328638	NA	-0.14132042238122	4.74594891378688e-05	0.606242496998799	2.09697163832412e-13	0.931867804530871	16.8161478854232	20.5403145318453	0.00487329434697856	6	14.7747611959968	20.5403145318453	0.00292397660818713	0.181818181818182	1.63636363636364	0.545454545454545	11	18	6
522	3	0.592476489028213	0.371142909368699	0.248668524873112	0.0601368794699153	-0.397694088450683	3.79078202293881e-05	0.550092764378479	0.00129060271306979	0.641538805963362	17.8787505941905	21.1639238120405	0.00146198830409357	7	13.1890962805596	21.1639238120405	0.00341130604288499	0.212121212121212	0.692307692307692	0.692307692307692	13	9	9
477	5	0.476616674729882	0.313885238808922	0.173345246394381	0.0275959072308927	-0.256999815888202	8.52429238307195e-12	0.887755102040816	4.09217378933547e-09	0.877197203519257	13.5237376955461	20.2787219473387	0.00243664717348928	6	11.8599583586462	20.2787219473387	0.00292397660818713	0.181818181818182	5.5	4	4	22	16
478	4	0.577231520223152	0.340457597893806	0.236773922329346	NA	-0.284128706795215	2.91923152317963e-11	0.804421768707483	4.09966340544433e-05	0.736291436863811	20.7064414180156	32.8734221708943	0.00194931773879142	8	15.189148481676	32.8734221708943	0.00389863547758285	0.242424242424242	5	5	4	20	20
527	17	0.285397068916791	0.165936677964442	0.119460390952349	NA	-0.130572985459544	6.72398245749051e-07	0.656462585034014	9.42500621042799e-17	0.887577901984412	23.5478528998577	32.8734221708943	0.00828460038986355	8	19.618813054857	32.8734221708943	0.00389863547758285	0.242424242424242	3.27272727272727	0.909090909090909	11	36	10
470	6	0.448	0.336141493495608	0.113608619676865	0.0109382073279547	-0.148333635645564	0.000198629020669916	0.53813104189044	1.52450795037072e-15	0.969500728207887	23.6603041418479	32.8734221708943	0.00292397660818713	7	16.6737248277348	32.8734221708943	0.00341130604288499	0.212121212121212	1.27272727272727	0.727272727272727	11	14	8
530	1	1	0.746568481213969	0.253431518786031	NA	-0.398249529520905	2.49861774603843e-08	0.959183673469388	NA	NA	15.6683106899986	15.6683106899986	0.000487329434697856	3	11.2042189766818	15.6683106899986	0.00146198830409357	0.0909090909090909	0	0	11	0	0
443	2	0.923945129362737	0.632444905113407	0.291500224249329	NA	-0.421055879471253	1.19899945527635e-08	0.908163265306122	0.0148401497468031	0.656294820615145	20.2083667657965	24.7484228415943	0.000974658869395711	4	14.5902699429099	24.7484228415943	0.00194931773879142	0.121212121212121	0.181818181818182	0.181818181818182	11	2	2
524	3	0.568204447394623	0.392851660696791	0.235612526843516	0.115497835279227	-0.363546238901962	1.89922668455411e-05	0.578231292517007	5.91949570824822e-08	0.872059487275433	25.6551849528774	30.2412439345193	0.00146198830409357	8	18.2817996208658	30.2412439345193	0.00389863547758285	0.242424242424242	0.769230769230769	0.615384615384615	13	10	8
480	8	0.437619047619048	0.264272026187075	0.192423521244374	0.166919373358509	-0.220723603339175	5.4805715521411e-11	0.737156931738213	1.04409149750406e-15	0.928014337760121	20.1424605979788	30.2412439345193	0.00389863547758285	12	18.0798848252384	30.2412439345193	0.00584795321637427	0.363636363636364	2.88888888888889	2.22222222222222	9	26	20
489	7	0.421597730721024	0.278523101457666	0.188890814827082	0.118358479372953	-0.245022113495325	0.000451136869284552	0.433145672061928	1.95795023037097e-05	0.687133911584298	20.1137243856638	30.2412439345193	0.00341130604288499	12	17.4008430555529	30.2412439345193	0.00584795321637427	0.363636363636364	1.81818181818182	1.63636363636364	11	20	18
496	3	0.517045454545455	0.370887751059669	0.388892359240632	0.534016242660662	-0.452734668460815	8.95720164706404e-11	0.846938775510204	0.00445615581941762	0.582385640000475	14.2172414643565	20.2787219473387	0.00146198830409357	6	11.8599583586462	20.2787219473387	0.00292397660818713	0.181818181818182	1	0.818181818181818	11	11	9
513	6	0.52399517311798	0.208271674746875	0.315723498371105	NA	-0.390011380340776	2.49861774603843e-08	0.959183673469388	4.59077034823279e-08	0.894378087421786	11.3738318509503	15.5789133969865	0.00292397660818713	3	9.34960937155358	12.1936060231923	0.00146198830409357	0.0909090909090909	0.909090909090909	0	11	10	0
503	2	0.605666003976143	0.405373163095165	0.282720942330593	0.164856202899231	-0.439103439283247	2.52275977885574e-12	0.908163265306122	0.00298080756567943	0.628789283554393	14.8368107769147	17.4800155306371	0.000974658869395711	6	11.3935072891959	17.4800155306371	0.00292397660818713	0.181818181818182	4	4	4	16	16
498	2	0.844444444444444	0.555997602826015	0.324625341180699	0.135669373358509	-0.51089348566594	1.57018701374412e-08	0.846938775510204	0.000329245094988916	0.801292396973236	16.5741631103179	17.4800155306371	0.000974658869395711	5	12.7127859351821	17.4800155306371	0.00243664717348928	0.151515151515152	0.153846153846154	0.153846153846154	13	2	2
496	2	0.738709677419355	0.555997602826015	0.187902534181107	0.0194642234541267	-0.308845507312039	7.62242589458229e-06	0.692517006802721	4.22758739896126e-06	0.902242620213959	16.5741631103179	17.4800155306371	0.000974658869395711	5	12.7127859351821	17.4800155306371	0.00243664717348928	0.151515151515152	0.363636363636364	0.363636363636364	11	4	4
482	2	0.850622406639004	0.632083522100617	0.218538884538387	NA	-0.315667277666559	6.84406366247003e-07	0.805337519623234	0.0148401497468031	0.656294820615145	17.7203559107177	19.7724011314369	0.000974658869395711	4	13.3462645153706	19.7724011314369	0.00194931773879142	0.121212121212121	0.181818181818182	0.181818181818182	11	2	2
513	3	0.835477582846004	0.548441084028577	0.287036498817427	NA	-0.391413407478309	2.48836784511042e-09	0.887755102040816	0.000938115581022872	0.762943212961733	20.0630448876766	24.7484228415943	0.00146198830409357	5	15.6266961806153	24.7484228415943	0.00243664717348928	0.151515151515152	0.363636363636364	0.363636363636364	11	4	4
510	11	0.350715421303657	0.244343290963707	0.148320641005156	0.0970059309132913	-0.188472650795378	0.00134683841886518	0.428163265306122	0.000180409243806827	0.577818218342534	19.6396597575766	30.2412439345193	0.00536062378167641	10	17.0835634143387	24.7484228415943	0.00487329434697856	0.303030303030303	2.36363636363636	1.27272727272727	11	26	14
512	8	0.496448863636364	0.274056237463196	0.240336767388341	0.148039165025176	-0.282779073843144	6.91206647474019e-09	0.67838246409675	1.85823185108361e-15	0.934547547278097	21.5594238159609	30.2412439345193	0.00389863547758285	11	19.3810498874726	30.2412439345193	0.00536062378167641	0.333333333333333	1.2	0.8	15	18	12
509	5	0.62380848431929	0.320080169029097	0.313325286221823	0.0647795537884983	-0.396677315257725	2.57569326977958e-08	0.698314108251996	4.84082087952397e-12	0.925548563012049	23.0123424700805	30.2412439345193	0.00243664717348928	9	18.8344382057975	30.2412439345193	0.0043859649122807	0.272727272727273	0.588235294117647	0.352941176470588	17	10	6
491	2	0.846153846153846	0.345682542474666	0.516687991922999	0.0527042367924123	-0.944505060202024	2.49861774603843e-08	0.959183673469388	0.00109664116707583	0.797318267316506	14.3148763882379	16.4361467532835	0.000974658869395711	3	9.34960937155358	12.1936060231923	0.00146198830409357	0.0909090909090909	0.181818181818182	0	11	2	0
498	5	0.460843373493976	0.190520120501158	0.270323252992818	NA	-0.324387903591382	5.85243742357022e-08	0.694805194805195	4.62102530162737e-12	0.943875278396437	16.6128686455717	24.4063640008298	0.00243664717348928	7	13.931744396955	24.4063640008298	0.00341130604288499	0.212121212121212	1.66666666666667	1.44444444444444	9	15	13
527	10	0.290970518813348	0.214409349458426	0.201692606907324	0.366456352832036	-0.190140080445868	1.12423403919593e-11	0.741606319947334	1.50438569420918e-06	0.671975523759876	15.5620901285737	24.4063640008298	0.00487329434697856	10	13.7066590335915	24.4063640008298	0.00487329434697856	0.303030303030303	9.25	6.75	4	37	27
501	2	0.744510978043912	0.555997602826015	0.188513375217897	NA	-0.257063693478951	9.08530231047422e-08	0.806122448979592	4.22758739896126e-06	0.902242620213959	16.5741631103179	17.4800155306371	0.000974658869395711	5	12.7127859351821	17.4800155306371	0.00243664717348928	0.151515151515152	0.363636363636364	0.363636363636364	11	4	4
516	1	1	0.746568481213969	0.253431518786031	NA	-0.398249529520905	2.49861774603843e-08	0.959183673469388	NA	NA	15.6683106899986	15.6683106899986	0.000487329434697856	3	11.2042189766818	15.6683106899986	0.00146198830409357	0.0909090909090909	0	0	11	0	0
510	2	0.893815987933635	0.632083522100617	0.261732465833018	NA	-0.378058006203248	1.19899945527635e-08	0.908163265306122	0.0148401497468031	0.656294820615145	17.7203559107177	19.7724011314369	0.000974658869395711	4	13.3462645153706	19.7724011314369	0.00194931773879142	0.121212121212121	0.181818181818182	0.181818181818182	11	2	2
507	11	0.414264808805752	0.265120325161814	0.149144483643938	NA	-0.171239962702299	3.79173759446072e-06	0.643394199785177	3.80104153039807e-15	0.940666419335617	17.5255340740336	20.5472966778928	0.00536062378167641	7	15.2267165519448	19.7724011314369	0.00341130604288499	0.212121212121212	1.38461538461538	0.461538461538462	13	18	6
482	18	0.282808559108291	0.177312673641241	0.10549588546705	NA	-0.114474258698288	0.000132810243959391	0.407914385266302	1.98903695577177e-33	0.974416636021768	18.8020925336398	29.1633813314478	0.0087719298245614	18	18.2286233942218	29.1633813314478	0.0087719298245614	0.545454545454545	4.66666666666667	3.55555555555556	9	42	32
499	5	0.628145179247384	0.334978592703907	0.336648691512656	0.146752104270981	-0.447500329145146	2.36660135932709e-10	0.812925170068027	3.38501159301904e-10	0.893945591305601	24.1697911936628	29.1633813314478	0.00243664717348928	8	18.5475598629494	29.1633813314478	0.00389863547758285	0.242424242424242	0.8	0.4	15	12	6
502	2	0.894736842105263	0.443353186328289	0.451383655776974	NA	-0.571752630650834	7.9471984548718e-12	0.908163265306122	0.000466545883176433	0.723240570679579	28.5578743563911	29.1633813314478	0.000974658869395711	7	18.958881173371	29.1633813314478	0.00341130604288499	0.212121212121212	0.266666666666667	0.266666666666667	15	4	4
528	3	0.733333333333333	0.299714942417967	0.433618390915366	NA	-0.591297805793682	6.32828022206766e-08	0.86734693877551	2.41157632456821e-06	0.910616281089461	13.5191570876217	16.4361467532835	0.00146198830409357	4	11.1212437169861	16.4361467532835	0.00194931773879142	0.121212121212121	0.666666666666667	0.444444444444444	9	6	4
480	7	0.393452380952381	0.16289783859975	0.231423165681253	0.0024321453201402	-0.340404626972335	0.00102467126816241	0.459183673469388	3.06014895387837e-09	0.864376861799639	14.8173233031241	24.4063640008298	0.00341130604288499	7	12.0319020765809	16.6326143120003	0.00341130604288499	0.212121212121212	1.54545454545455	1	11	17	11
512	22	0.173354640151515	0.133047688656002	0.167536691445624	0.599797345479095	-0.124706185764683	1.62370766942921e-07	0.612244897959184	9.76032047166551e-06	0.514809943396778	16.0790182615859	24.4063640008298	0.0107212475633528	10	15.7658251154819	24.4063640008298	0.00487329434697856	0.303030303030303	15.5	6	4	62	24
518	19	0.228943228943229	0.161568470685461	0.142001318281442	0.402983424127844	-0.125625645923526	0.000170444929262881	0.406122448979592	2.57893608590602e-24	0.930369200871098	17.9749406942206	23.6732199790335	0.00925925925925926	16	16.6109358234269	23.6732199790335	0.00779727095516569	0.484848484848485	12.5	9	4	50	36
515	3	0.473705501618123	0.379648832749599	0.117029290593483	0.030630162299946	-0.230275592140371	6.50432487647734e-07	0.622448979591837	3.52887301036303e-08	0.869323490392925	18.6243579665877	22.6948624911458	0.00146198830409357	8	13.9996064124498	22.6948624911458	0.00389863547758285	0.242424242424242	1.18181818181818	1.18181818181818	11	13	13
505	3	0.726266744321491	0.506622077986572	0.219644666334919	NA	-0.287227640591817	1.88376403364998e-09	0.846938775510204	5.77869077792716e-06	0.869612328781678	17.6502041800181	19.7724011314369	0.00146198830409357	6	14.0610707434224	19.7724011314369	0.00292397660818713	0.181818181818182	0.888888888888889	0.888888888888889	9	8	8
518	10	0.394056394056394	0.261035741357934	0.13302065269846	NA	-0.15136832893273	5.29751298916636e-06	0.567755102040816	1.0399404510931e-17	0.953558174805287	17.8657585304759	20.5472966778928	0.00487329434697856	10	15.3916253783107	19.7724011314369	0.00487329434697856	0.303030303030303	2.66666666666667	1.77777777777778	9	24	16
518	14	0.300815100815101	0.201097176672905	0.0998771009652654	0.00179073925953233	-0.115150976023535	1.61279828936323e-07	0.588874259381172	3.94876528538354e-17	0.900257683680721	18.3628498094951	29.1633813314478	0.00682261208576998	13	17.6007464717088	29.1633813314478	0.00633528265107212	0.393939393939394	4	2.44444444444444	9	36	22
518	2	0.886201991465149	0.443724396423005	0.442477595042144	NA	-0.560471620386716	1.66508584698022e-10	0.853920515574651	2.08816066702802e-06	0.862049736122091	23.3748498124537	29.1633813314478	0.000974658869395711	7	17.4780170179603	29.1633813314478	0.00341130604288499	0.212121212121212	0.117647058823529	0.117647058823529	17	2	2
515	2	0.85426673479816	0.443294223836728	0.410972510961432	NA	-0.520565180551147	7.9471984548718e-12	0.908163265306122	9.98844679924825e-06	0.832050294337844	24.6269275677303	29.1633813314478	0.000974658869395711	7	17.8357535194679	29.1633813314478	0.00341130604288499	0.212121212121212	0.461538461538462	0.461538461538462	13	6	6
495	4	0.647058823529412	0.26367892276684	0.383379900762571	NA	-0.501342947151055	3.52398998171299e-06	0.713605442176871	1.8946501520995e-07	0.918946593488188	12.9053967208055	16.4361467532835	0.00194931773879142	5	11.118488525231	16.4361467532835	0.00243664717348928	0.151515151515152	0.545454545454545	0.363636363636364	11	6	4
499	6	0.523809523809524	0.21352520859233	0.316149221133981	0.0307907560631329	-0.438503475445822	6.67603565418506e-06	0.629430719656283	1.14341414205796e-06	0.848930274860207	12.2107964558921	16.4361467532835	0.00292397660818713	7	11.2566852292601	16.4361467532835	0.00341130604288499	0.212121212121212	1.33333333333333	1.11111111111111	9	12	10
482	25	0.200928335325972	0.0765512157399248	0.124446759047953	0.00102718206309988	-0.138496309805717	0.000260516484281048	0.435813034891376	1.00250362888837e-16	0.839414498034619	21.4702404416216	30.3715188070585	0.0121832358674464	13	18.1064721323894	27.9184563393929	0.00633528265107212	0.393939393939394	5.55555555555556	2.44444444444444	9	50	22
485	33	0.176489489891552	0.0589296145439506	0.117655262485489	0.00183620240433334	-0.127546236712309	0.0129075731472168	0.306398234969663	4.6517445573185e-26	0.88077711659892	22.0339115429645	30.3715188070585	0.0160818713450292	16	19.6194097363878	27.9184563393929	0.00779727095516569	0.484848484848485	6	2.36363636363636	11	66	26
492	3	0.541666666666667	0.354790951638587	0.402819135919886	0.518264210140337	-0.471755880758372	2.62665444950017e-11	0.806122448979592	0.0129166237369142	0.499659059030903	18.8192024606532	22.6948624911458	0.00146198830409357	8	14.0726730977243	22.6948624911458	0.00389863547758285	0.242424242424242	5	5	4	20	20
509	6	0.565559067224737	0.34831495786549	0.217244109359247	NA	-0.262979711329615	2.48836784511042e-09	0.887755102040816	1.81761006150996e-11	0.942549577096815	18.0769346228745	24.6169272416177	0.00292397660818713	5	13.0357113622588	17.5099007186188	0.00243664717348928	0.151515151515152	1.09090909090909	0.363636363636364	11	12	4
494	9	0.448415468379171	0.276836799258348	0.171578669120823	NA	-0.199031256180155	1.85230157878635e-08	0.731292517006803	2.29967076107625e-15	0.951652745869242	15.9282843466963	21.9325323749461	0.0043859649122807	8	13.973388885891	17.5863182934596	0.00389863547758285	0.242424242424242	1.63636363636364	0.909090909090909	11	18	10
489	6	0.565217391304348	0.348780653124726	0.216436738179622	NA	-0.262002367270069	6.89208514703665e-08	0.770108043217287	4.82789978062147e-09	0.900462805352506	15.7571908764955	17.5863182934596	0.00292397660818713	6	13.4651339481551	17.5863182934596	0.00292397660818713	0.181818181818182	1.09090909090909	0.545454545454545	11	12	6
507	5	0.538461538461538	0.337632479499043	0.201472941641944	0.0040242667465506	-0.26467236881871	7.20579151902712e-10	0.826530612244898	6.0955690121089e-12	0.936369511971883	19.9013292362873	29.1633813314478	0.00243664717348928	7	17.4780170179603	29.1633813314478	0.00341130604288499	0.212121212121212	0.923076923076923	0.461538461538462	13	12	6
526	3	0.778066840104062	0.435290435443812	0.342776404660251	NA	-0.434183445902984	7.20579151902712e-10	0.826530612244898	2.00337751345996e-06	0.862761683742768	19.0865642521625	20.0904738040128	0.00146198830409357	7	15.0919243881101	20.0904738040128	0.00341130604288499	0.212121212121212	0.461538461538462	0.461538461538462	13	6	6
474	1	1	0.407259764938602	0.592740235061398	NA	-0.931448940810769	2.49861774603843e-08	0.959183673469388	NA	NA	16.4361467532835	16.4361467532835	0.000487329434697856	3	10.7637896149173	16.4361467532835	0.00146198830409357	0.0909090909090909	0	0	11	0	0
496	6	0.481767180925666	0.196438858467878	0.285328322457788	NA	-0.345397442975217	0.000626300449652062	0.482993197278911	2.63478886982474e-07	0.851149293762405	14.1181257964109	21.7671802651129	0.00292397660818713	8	13.4258707811238	21.7671802651129	0.00389863547758285	0.242424242424242	1.09090909090909	0.909090909090909	11	12	10
490	13	0.355625327053898	0.116450862579296	0.239174464474602	NA	-0.266508688985986	2.23731485626821e-06	0.606477373558119	1.79346453384852e-23	0.966592579140222	20.3076656205718	27.9184563393929	0.00633528265107212	9	15.2164959571328	22.6948624911458	0.0043859649122807	0.272727272727273	3.33333333333333	1.55555555555556	9	30	14
546	18	0.290468396851376	0.0965879185600741	0.193880478291301	NA	-0.211915871620725	1.2392918049553e-06	0.642857142857143	9.69607026979832e-24	0.94652987548308	23.6882587118123	30.3715188070585	0.0087719298245614	8	17.7078207468653	27.9184563393929	0.00389863547758285	0.242424242424242	2.61538461538462	0.615384615384615	13	34	8
507	3	0.541666666666667	0.355492971602322	0.26491197171536	0.188971863962437	-0.360868533423764	8.10007616536268e-12	0.824829931972789	1.18540365370644e-05	0.767858406893079	19.0546837791371	22.6948624911458	0.00146198830409357	8	14.1609785921558	22.6948624911458	0.00389863547758285	0.242424242424242	5	5	4	20	20
497	7	0.40625	0.269842687966849	0.152176419966556	0.0360436752763546	-0.219873319618824	7.26874116452336e-12	0.826530612244898	1.97519245446598e-11	0.884132766436365	16.2731167740769	21.9325323749461	0.00341130604288499	8	13.5128583705899	18.2163446740704	0.00389863547758285	0.242424242424242	7	5	4	28	20
