	num_unique_subclones	mean_apparent_ccf	mean_true_ccfs	mean_diff	ccf_diff_higher_true	ccf_diff_lower_true	ks_pval	ks_stat	sp_pval	sp_rho	mean_fit	max_fit	prop_total_subclones	num_clones_over_0.01	mean_fit_over_0.01	max_fit_over_0.01	prop_total_subclones_over_0.01	prop_over0.01_subclones_over_0.01	ITH	ITH_over_0.01	n_clonal	n_subclonal	n_subclonal_over_0.01
113273	1185	0.00508681597399722	0.0050904749953649	8.30791454488086e-05	0.000109665498460178	-6.5857452211148e-05	0.710144630840253	0.0995918367346939	0	0.944824621991707	19.645766326313	51.5687577254685	0.577485380116959	34	15.8012332796371	28.5636178418783	0.0165692007797271	1.03030303030303	638.75	24	4	2555	96
113273	1214	0.00495636872817642	0.00495711853341887	9.08686367130582e-05	0.000120507139869408	-7.28714735706945e-05	0.813153657256398	0.0918367346938775	0	0.933320745891651	19.4807726707821	48.812312028313	0.591617933723197	31	15.7463152696078	28.5636178418783	0.0151072124756335	0.939393939393939	656	22.5	4	2624	90
113273	1201	0.0050042169869235	0.00499886087849451	8.50362954511998e-05	0.000104766179303675	-7.31106779986869e-05	0.470207007735735	0.121598639455782	0	0.937984892334524	19.7113581797697	51.5687577254685	0.585282651072125	32	15.6679154131485	28.5636178418783	0.0155945419103314	0.96969696969697	650.5	23	4	2602	92
113273	1199	0.00500940692143423	0.00501228938043932	0.000115083274986248	0.000154377111099433	-9.10143323143079e-05	0.887426331735528	0.0835459183673469	0	0.945612754771487	19.8499631061657	51.5687577254685	0.584307992202729	32	15.7298366531629	28.5636178418783	0.0155945419103314	0.96969696969697	648.75	23	4	2595	92
113273	1209	0.00496998301003931	0.00497203254871661	8.12818654618795e-05	0.000112889492680786	-6.29438132733806e-05	0.512682469090242	0.119309262166405	0	0.935269025058721	19.7209674180998	51.5687577254685	0.589181286549708	31	15.9194754864824	28.5636178418783	0.0151072124756335	0.939393939393939	654	21.75	4	2616	87
113273	1203	0.00496877786662348	0.00496841572882488	7.84257501205914e-05	0.00010193366110969	-6.39968531983037e-05	0.302965392480014	0.141287284144427	0	0.936000119919341	19.5134636539998	51.5687577254685	0.58625730994152	31	16.0655080807455	28.5636178418783	0.0151072124756335	0.939393939393939	654.5	21.75	4	2618	87
113273	1191	0.0050477491934593	0.00503959834169312	8.43376402781298e-05	0.00010246766300904	-7.37909728193074e-05	0.4951094374816	0.120254553434277	0	0.944088794489285	19.7638206674643	51.5687577254685	0.580409356725146	32	15.9438299464871	28.5636178418783	0.0155945419103314	0.96969696969697	645.25	22.25	4	2581	89
113273	1201	0.00499492143523554	0.00498931202127239	9.36847278900939e-05	0.000113956711924311	-8.11192128844839e-05	0.963945243664875	0.0714285714285714	0	0.939537780171425	19.7267701523782	51.5687577254685	0.585282651072125	33	15.8051853810692	28.5636178418783	0.0160818713450292	1	651.75	23.5	4	2607	94
113273	1169	0.00512839698491189	0.0051368179081281	0.000108012057935693	0.000149733286106096	-8.16827676741953e-05	0.275614573215326	0.142857142857143	0	0.942885183980374	19.5076199976756	51.5687577254685	0.569688109161793	32	15.6679154131485	28.5636178418783	0.0155945419103314	0.96969696969697	633	23	4	2532	92
113273	1210	0.00497924291351084	0.0049874014868685	9.5919143928958e-05	0.00013222324783689	-7.25413323836173e-05	0.963945243664875	0.0714285714285714	0	0.93952614966811	19.6993746062662	51.5687577254685	0.589668615984405	33	15.6680032470645	28.5636178418783	0.0160818713450292	1	652	23.5	4	2608	94
113273	1196	0.00503192359239255	0.00502968179686982	7.36724344986383e-05	9.25026774738103e-05	-6.19854526340876e-05	0.495664122597175	0.120879120879121	0	0.940084467150611	19.7257304698189	51.5687577254685	0.582846003898636	31	15.8376264631499	28.5636178418783	0.0151072124756335	0.939393939393939	646.5	21.75	4	2586	87
113273	1190	0.00505112103488829	0.00504329410504562	8.572846589595e-05	0.000110438895513518	-7.24381256573287e-05	0.963945243664875	0.0714285714285714	0	0.939412501393735	19.5931955904243	51.5687577254685	0.579922027290448	33	15.6680032470645	28.5636178418783	0.0160818713450292	1	644.75	23.5	4	2579	94
113273	1207	0.00500459379340828	0.00499498428645937	9.97153614918399e-05	0.000116681265465721	-8.92671436735987e-05	0.519116205934108	0.115918367346939	0	0.931441648706494	19.4972969789196	51.5687577254685	0.588206627680312	34	15.9983499737784	28.5636178418783	0.0165692007797271	1.03030303030303	651	24	4	2604	96
113273	1200	0.00493576102529351	0.00494583202718626	0.000109003791698595	0.000165948680592393	-7.73261033675297e-05	0.887426331735528	0.0835459183673469	0	0.94374162396516	19.4881594397326	51.5687577254685	0.584795321637427	32	15.6679154131485	28.5636178418783	0.0155945419103314	0.96969696969697	657.5	23	4	2630	92
113273	1191	0.00502040689189153	0.00501610769536309	0.000100991513376421	0.00012345621772577	-8.67512606671684e-05	0.470207007735735	0.121598639455782	0	0.941738010453559	19.5028253932719	51.5687577254685	0.580409356725146	32	15.6679154131485	28.5636178418783	0.0155945419103314	0.96969696969697	648.25	23	4	2593	92
113273	1226	0.00489995302956638	0.00490484198993403	8.50264700989205e-05	0.000119527218878489	-6.43814960212476e-05	0.823465379900797	0.0903486394557823	0	0.939416679023483	19.5650720976878	51.5687577254685	0.597465886939571	32	15.8854249285117	28.5636178418783	0.0155945419103314	0.96969696969697	663	23	4	2652	92
113273	1217	0.00493701299639917	0.00494199495703746	0.000101474043909896	0.000144202480980994	-7.66585688679806e-05	0.963945243664875	0.0714285714285714	0	0.932357657482908	19.5475031240599	51.5687577254685	0.59307992202729	33	15.6680032470645	28.5636178418783	0.0160818713450292	1	658	23.5	4	2632	94
113273	1173	0.00508387692945084	0.00507457427185839	0.000105266793801243	0.000130200812710345	-9.09399448755744e-05	0.718643891695464	0.101255886970173	0	0.948120822004017	19.7025034791553	51.5687577254685	0.571637426900585	31	16.1440014378251	28.5636178418783	0.0151072124756335	0.939393939393939	640.75	21.75	4	2563	87
113273	1237	0.00487682541265969	0.00487374272248988	8.95823604749662e-05	0.000123248197614972	-7.15464125862164e-05	0.987397150119939	0.064625850340136	0	0.936514937068836	19.7229192895754	51.5687577254685	0.602826510721248	32	15.8854249285117	28.5636178418783	0.0155945419103314	0.96969696969697	667.25	23	4	2669	92
113273	1205	0.00498980697526153	0.00498368311380753	9.90419500855268e-05	0.000120360695581178	-8.58536637614982e-05	0.759346606951865	0.09656283566058	0	0.937705052788603	19.720653395236	51.5687577254685	0.587231968810916	33	16.1677886741019	28.5636178418783	0.0160818713450292	1	652.5	22.75	4	2610	91
113273	1197	0.00498748357978919	0.00498171819039034	8.70125514786781e-05	0.000107848390273479	-7.46046480303606e-05	0.963945243664875	0.0714285714285714	0	0.942621121086362	19.6212398291202	51.5687577254685	0.583333333333333	33	15.6680032470645	28.5636178418783	0.0160818713450292	1	652.75	23.5	4	2611	94
113273	1204	0.00497434012236276	0.00496841228314398	0.000110778703016702	0.000137459482439074	-9.45625938632382e-05	0.292939677163344	0.141759929778363	0	0.933154629916301	19.6860469106271	51.5687577254685	0.586744639376218	32	15.9715777209903	28.5636178418783	0.0155945419103314	0.96969696969697	654.5	22.25	4	2618	89
113273	1228	0.00488749817799937	0.00488107778652492	9.16221059747907e-05	0.000117218235052273	-7.71903910595937e-05	0.6954984947447	0.102699144173798	0	0.940452473315894	19.7139630780057	51.5687577254685	0.598440545808967	32	15.9738826472556	28.5636178418783	0.0155945419103314	0.96969696969697	666.25	22.25	4	2665	89
113273	1218	0.00492983251462399	0.00491988428841042	9.27802896131892e-05	0.000109779431372466	-8.26824042277392e-05	0.718643891695464	0.101255886970173	0	0.933002891045576	19.654232003853	51.5687577254685	0.593567251461988	31	15.8376264631499	28.5636178418783	0.0151072124756335	0.939393939393939	661	21.75	4	2644	87
113273	1201	0.00498210899439735	0.00498165792150038	9.91463814733209e-05	0.000125407304143422	-8.23158480335988e-05	0.6954984947447	0.102699144173798	0	0.945540223161252	19.7708773725381	51.5687577254685	0.585282651072125	32	16.0395451328232	28.5636178418783	0.0155945419103314	0.96969696969697	652.75	22.25	4	2611	89
113273	1177	0.00509582208519787	0.00508656938577187	9.41608807285904e-05	0.000103449025840125	-8.79290102177616e-05	0.661959393103822	0.105297438124186	0	0.940562480117028	19.5939923720413	51.5687577254685	0.573586744639376	31	15.7463152696078	28.5636178418783	0.0151072124756335	0.939393939393939	639.25	22.5	4	2557	90
113273	1243	0.00483588191035858	0.00483218304641775	7.70529758625324e-05	9.90795018742027e-05	-6.42582526888626e-05	0.259220904485467	0.149264356905553	0	0.932406910967924	19.7379345804373	48.812312028313	0.605750487329435	30	16.0161929951351	28.5636178418783	0.0146198830409357	0.909090909090909	673	20.5	4	2692	82
